,AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
1064,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-11,9.135173797607422,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1065,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-14,8.90130615234375,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1066,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-16,14.81589412689209,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1067,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-19,4.610420227050781,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1068,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-21,5.584232330322266,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1069,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-24,10.747157096862793,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1070,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-26,6.460277557373047,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1071,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-29,6.918422698974609,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1072,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-31,15.714774131774902,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1073,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-03,6.7404022216796875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1074,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-05,9.649391174316406,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1075,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-08,18.798505783081055,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1076,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-10,8.53010368347168,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1077,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-15,15.002592086791992,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1078,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-18,17.39243507385254,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1079,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-25,11.742671966552734,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1080,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-28,15.853561401367188,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1081,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-30,7.685792446136475,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1082,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-03,7.333676338195801,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1083,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-10,8.106561660766602,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1084,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-13,17.69632911682129,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1085,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-15,7.453549385070801,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1086,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-18,10.002410888671875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1087,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-20,8.043994903564453,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1088,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-23,14.87462043762207,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1089,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-25,12.199258804321289,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1090,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-28,10.650677680969238,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1091,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-30,6.931490898132324,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1092,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-02,18.88150405883789,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1093,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-09,6.607505798339844,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1094,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-12,15.61429214477539,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1095,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-19,6.214858055114746,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1096,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-24,8.693860054016113,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1097,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-29,12.534951210021973,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1098,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-09,5.206999778747559,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1099,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-17,11.99432373046875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1100,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-11,13.140151977539062,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1101,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-13,9.757514953613281,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1102,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-21,8.107807159423828,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1103,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-23,5.889902114868164,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1104,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-26,6.080466270446777,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1105,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-31,7.801754951477051,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1106,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-02,6.338808059692383,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1107,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-07,8.244590759277344,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1108,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-17,4.382190704345703,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1109,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-25,8.069879531860352,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1110,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-01,10.12072467803955,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1111,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-03,8.325145721435547,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1112,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-06,11.277734756469727,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1113,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-11,3.272554636001587,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1114,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-13,9.380016326904297,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1115,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-18,5.968912124633789,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1116,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-21,1.6302924156188965,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1117,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-31,1.5967884063720703,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1118,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-10,4.009782791137695,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1119,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-12,7.282760143280029,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1120,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-17,4.201608657836914,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1121,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-20,9.900126457214355,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1122,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-25,5.68651008605957,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1123,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-27,12.266897201538086,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1124,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-10,6.7657060623168945,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1125,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-25,3.356288433074951,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1126,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-30,3.8484339714050293,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1127,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-04,6.5387115478515625,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1128,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-11,5.5336103439331055,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1129,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-16,11.730097770690918,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1130,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-19,25.047679901123047,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1131,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-26,8.161230087280273,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1132,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-29,4.8459062576293945,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1133,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-01,13.236934661865234,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1134,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-04,5.258885860443115,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1135,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-06,8.989900588989258,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1136,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-09,8.76611328125,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1137,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-11,10.585440635681152,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1138,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-14,3.5994980335235596,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1139,"40.15,26.39",TR,,Dardanelles,Dardanelles,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-16,13.482860565185547,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1140,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-24,10.447819709777832,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1141,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-26,11.602651596069336,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1142,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-29,13.78760051727295,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1143,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-04,8.115047454833984,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1144,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-09,7.822222709655762,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1145,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-14,8.445283889770508,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1146,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-16,3.25740909576416,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1147,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-21,9.665180206298828,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1148,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-24,20.892780303955078,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1149,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-29,10.544965744018555,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1150,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-03,4.9034295082092285,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1151,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-08,10.58327865600586,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1152,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-15,14.448831558227539,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1153,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-18,12.825643539428711,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1154,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-20,18.175060272216797,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1155,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-28,7.79441499710083,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1156,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-03,10.044055938720703,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1157,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-08,12.991426467895508,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1158,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-15,10.642861366271973,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1159,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-20,9.69096851348877,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1160,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-28,8.50323486328125,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1161,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-02,10.108612060546875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1162,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-04,13.874092102050781,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1163,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-07,10.21817398071289,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1164,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-09,15.086978912353516,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1165,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-14,15.001663208007812,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1166,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-17,7.801706790924072,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1167,"35.985,-5.3805",GB,,Gibraltar,Gibraltar,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-24,8.737485885620117,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
